Order_Id,Order_Date,Order_Date2,Order_Minute,Order_Hour,Data_Center,Language_Name,Supplier_Code,Country_Name,Origin,order_amount,Browser_Name,OS_Name,Device_Type_Name,Platform_Group_Name,No_Of_Product,,,,,,,,,,,
100000484,2020-10-05 20:13:00,2020-10-05,13,20,DC_1,English,Supplier_A,United Arab Emirates,AE,463.29,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000485,2020-10-05 20:18:00,2020-10-05,18,20,DC_2,Norwegian,Supplier_A,Norway,NO,139.66,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000486,2020-10-05 20:19:00,2020-10-05,19,20,DC_1,English,Supplier_A,Sweden,AE,615.85,Other,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000487,2020-10-05 20:25:00,2020-10-05,25,20,DC_3,Swedish,Supplier_A,Sweden,SE,1007.1,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000488,2020-10-05 20:47:00,2020-10-05,47,20,DC_2,English,Supplier_A,Bulgaria,PL,58.22,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000489,2020-10-05 21:26:00,2020-10-05,26,21,DC_1,English / Canada,Supplier_A,Italy,DZ,2086.05,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000490,2020-10-05 21:42:00,2020-10-05,42,21,DC_3,English,Supplier_A,Netherlands,DE,107.44,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000491,2020-10-05 21:50:00,2020-10-05,50,21,DC_2,T.Chinese / Hongkong,Supplier_A,Montenegro,NL,27.74,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000492,2020-10-05 22:01:00,2020-10-05,1,22,DC_1,German,Supplier_A,Germany,DE,141.92,SeaMonkey,Linux,Desktop,Website,1,,,,,,,,,,,
100000493,2020-10-05 22:31:00,2020-10-05,31,22,DC_1,Dutch,Supplier_A,Denmark,NL,515.78,IE,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000494,2020-10-05 22:35:00,2020-10-05,35,22,DC_2,T. Chinese / Taiwan,Supplier_A,Taiwan,AT,69.95,Chrome Mobile,Android,Desktop,Website,1,,,,,,,,,,,
100000495,2020-10-05 22:41:00,2020-10-05,41,22,DC_1,English,Supplier_A,United Arab Emirates,MG,656.36,Chrome,Windows 7,Desktop,Website,4,,,,,,,,,,,
100000496,2020-10-05 23:06:00,2020-10-05,6,23,DC_3,English / South-Africa,Supplier_A,Belgium,FR,259.6,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000497,2020-10-05 23:08:00,2020-10-05,8,23,DC_2,English,Supplier_A,Italy,AT,145.53,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000498,2020-10-05 23:17:00,2020-10-05,17,23,DC_1,German,Supplier_A,Sweden,DE,111.2,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000499,2020-10-05 23:24:00,2020-10-05,24,23,DC_3,English,Supplier_A,Portugal,NG,1063.51,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000500,2020-10-05 23:45:00,2020-10-05,45,23,DC_2,Korean,Supplier_A,Belgium,GB,48.97,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000501,2020-10-06 00:09:00,2020-10-06,9,0,DC_1,Dutch,Supplier_A,Austria,NL,769.06,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000502,2020-10-06 00:09:00,2020-10-06,9,0,DC_1,English,Supplier_C,Netherlands,NL,204.89,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000503,2020-10-06 00:11:00,2020-10-06,11,0,DC_2,English,Supplier_C,United Kingdom,EG,2089.65,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000504,2020-10-06 00:14:00,2020-10-06,14,0,DC_1,English,Supplier_A,Finland,GB,259.3,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000505,2020-10-06 00:40:00,2020-10-06,40,0,DC_3,French,Supplier_A,Portugal,FR,63.53,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000506,2020-10-06 00:49:00,2020-10-06,49,0,DC_2,Spanish,Supplier_A,Spain,ES,60.45,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000507,2020-10-06 01:00:00,2020-10-06,0,1,DC_1,English,Supplier_A,United States,NG,721.97,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000508,2020-10-06 01:26:00,2020-10-06,26,1,DC_3,English / United Kingdom,Supplier_A,Singapore,QA,55.07,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000509,2020-10-06 01:36:00,2020-10-06,36,1,DC_2,Italian,Supplier_A,Netherlands,IT,293.62,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100000510,2020-10-06 01:39:00,2020-10-06,39,1,DC_1,German,Supplier_A,France,DE,178.76,Firefox,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000511,2020-10-06 01:45:00,2020-10-06,45,1,DC_1,English,Supplier_A,Poland,AL,62.52,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000512,2020-10-06 01:50:00,2020-10-06,50,1,DC_2,English,Supplier_A,Turkey,TR,45.75,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100000513,2020-10-06 01:54:00,2020-10-06,54,1,DC_1,English,Supplier_A,Italy,FR,76.72,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000514,2020-10-06 02:22:00,2020-10-06,22,2,DC_3,Italian,Supplier_A,Iceland,IT,162.38,Chrome,Windows XP,Desktop,Website,2,,,,,,,,,,,
100000515,2020-10-06 02:23:00,2020-10-06,23,2,DC_2,English,Supplier_A,Thailand,ZA,719.88,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000516,2020-10-06 02:30:00,2020-10-06,30,2,DC_1,French,Supplier_A,Thailand,ES,291.62,Firefox,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000517,2020-10-06 02:36:00,2020-10-06,36,2,DC_3,English,Supplier_A,United Kingdom,GB,137.89,Chrome,Android,Others,Website,1,,,,,,,,,,,
100000518,2020-10-06 02:44:00,2020-10-06,44,2,DC_2,Swedish,Supplier_A,Spain,ES,100.09,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000519,2020-10-06 02:50:00,2020-10-06,50,2,DC_1,German,Supplier_A,Mexico,DE,36.72,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000520,2020-10-06 02:50:00,2020-10-06,50,2,DC_1,English,Supplier_C,United Arab Emirates,AE,137.68,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000521,2020-10-06 02:52:00,2020-10-06,52,2,DC_2,English,Supplier_A,Turkey,TR,98.38,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000522,2020-10-06 02:56:00,2020-10-06,56,2,DC_1,English,Supplier_C,United Arab Emirates,SA,118.04,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000523,2020-10-06 03:06:00,2020-10-06,6,3,DC_3,English,Supplier_A,Qatar,QA,805.33,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000524,2020-10-06 03:13:00,2020-10-06,13,3,DC_2,Spanish,Supplier_A,Panama,ES,150.44,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000525,2020-10-06 03:23:00,2020-10-06,23,3,DC_1,Turkish,Supplier_A,Germany,TR,438.6,IE,Windows,Desktop,Website,2,,,,,,,,,,,
100000526,2020-10-06 03:36:00,2020-10-06,36,3,DC_3,French,Supplier_A,New Zealand,FR,201.2,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000527,2020-10-06 03:51:00,2020-10-06,51,3,DC_2,English / United Kingdom,Supplier_A,United Kingdom,GB,184.81,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000528,2020-10-06 03:59:00,2020-10-06,59,3,DC_1,English / United Kingdom,Supplier_A,United Kingdom,GB,97.33,Chrome,Android,Others,Website,1,,,,,,,,,,,
100000529,2020-10-06 04:17:00,2020-10-06,17,4,DC_1,Arabic,Supplier_A,Belgium,SA,548.45,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000530,2020-10-06 04:29:00,2020-10-06,29,4,DC_2,English / United Kingdom,Supplier_A,Ireland,IE,95.5,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000531,2020-10-06 04:42:00,2020-10-06,42,4,DC_1,German,Supplier_A,United Kingdom,DE,201.03,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000532,2020-10-06 05:03:00,2020-10-06,3,5,DC_3,English,Supplier_A,Brazil,GB,64.13,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000533,2020-10-06 05:05:00,2020-10-06,5,5,DC_2,English,Supplier_A,Italy,IT,182.87,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000534,2020-10-06 05:06:00,2020-10-06,6,5,DC_1,English,Supplier_A,United Kingdom,GB,157.05,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000535,2020-10-06 05:08:00,2020-10-06,8,5,DC_3,English / United Kingdom,Supplier_A,Netherlands,RS,366.58,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000536,2020-10-06 05:19:00,2020-10-06,19,5,DC_2,English,Supplier_A,Montenegro,GB,157.38,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000537,2020-10-06 05:56:00,2020-10-06,56,5,DC_1,English,Supplier_A,Iceland,IS,270.48,Mobile Application,iOS,Mobile,Mobile application,2,,,,,,,,,,,
100000538,2020-10-06 06:20:00,2020-10-06,20,6,DC_1,German,Supplier_A,France,CH,543.97,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000539,2020-10-06 06:58:00,2020-10-06,58,6,DC_2,English / United Kingdom,Supplier_A,United Kingdom,GB,81.78,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000540,2020-10-06 10:13:00,2020-10-06,13,10,DC_1,English,Supplier_A,Belgium,DE,231.5,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000541,2020-10-06 10:13:00,2020-10-06,13,10,DC_3,English,Supplier_A,Philippines,IT,29.35,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000542,2020-10-06 10:52:00,2020-10-06,52,10,DC_2,Finnish,Supplier_A,Finland,FI,71.48,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000543,2020-10-06 11:05:00,2020-10-06,5,11,DC_1,English,Supplier_A,South Africa,ZA,36.23,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000544,2020-10-06 11:16:00,2020-10-06,16,11,DC_3,English / United Kingdom,Supplier_A,Thailand,MT,1194.54,Mobile Safari,iOS,Mobile,Website,2,,,,,,,,,,,
100000545,2020-10-06 11:19:00,2020-10-06,19,11,DC_2,English,Supplier_A,Denmark,ID,274.62,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000546,2020-10-06 13:39:00,2020-10-06,39,13,DC_1,English,Supplier_A,Canada,CA,58.39,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000547,2020-10-06 13:48:00,2020-10-06,48,13,DC_1,German,Supplier_A,Belgium,LU,164.21,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100000548,2020-10-06 14:17:00,2020-10-06,17,14,DC_2,T. Chinese / Taiwan,Supplier_A,France,FR,155.67,Chrome Mobile,Android,Unspecified,Website,1,,,,,,,,,,,
100000549,2020-10-06 14:26:00,2020-10-06,26,14,DC_1,English,Supplier_A,Finland,LV,140.24,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000550,2020-10-06 14:41:00,2020-10-06,41,14,DC_3,English,Supplier_A,Australia,SG,184.08,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000551,2020-10-06 14:41:00,2020-10-06,41,14,DC_2,T. Chinese / Taiwan,Supplier_A,Germany,IT,932.07,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000552,2020-10-06 14:42:00,2020-10-06,42,14,DC_1,English,Supplier_A,Australia,SG,527.07,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000553,2020-10-06 15:17:00,2020-10-06,17,15,DC_3,English,Supplier_A,Singapore,US,127.3,Chrome Mobile,Android,Desktop,Website,1,,,,,,,,,,,
100000554,2020-10-06 15:19:00,2020-10-06,19,15,DC_2,English,Supplier_A,Georgia,AE,83.18,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000555,2020-10-06 15:21:00,2020-10-06,21,15,DC_1,Danish,Supplier_A,Denmark,DK,903.65,Other,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000556,2020-10-06 15:25:00,2020-10-06,25,15,DC_1,English,Supplier_A,United Arab Emirates,IN,667.23,Chrome,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000557,2020-10-06 15:26:00,2020-10-06,26,15,DC_2,English / United Kingdom,Supplier_A,United Kingdom,GB,82.84,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000558,2020-10-06 15:27:00,2020-10-06,27,15,DC_1,English,Supplier_C,France,ES,486.86,Mobile Application,iOS,Tablet,Mobile application,3,,,,,,,,,,,
100000559,2020-10-06 15:33:00,2020-10-06,33,15,DC_3,English,Supplier_A,United Arab Emirates,AE,227.07,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100000560,2020-10-06 15:37:00,2020-10-06,37,15,DC_2,Korean,Supplier_A,Finland,FI,71.36,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000561,2020-10-06 16:11:00,2020-10-06,11,16,DC_1,Thai,Supplier_A,Thailand,TH,85.68,Chrome Mobile,Android,Mobile,Website,3,,,,,,,,,,,
100000562,2020-10-06 16:17:00,2020-10-06,17,16,DC_3,English,Supplier_C,Philippines,PH,266.66,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000563,2020-10-06 16:44:00,2020-10-06,44,16,DC_2,Swedish,Supplier_A,Germany,SE,1785.96,Firefox,Windows 7,Desktop,Website,4,,,,,,,,,,,
100000564,2020-10-06 16:45:00,2020-10-06,45,16,DC_1,German,Supplier_A,Germany,GR,310.05,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000565,2020-10-06 16:48:00,2020-10-06,48,16,DC_1,English,Supplier_A,United States,ZA,1648.94,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000566,2020-10-06 16:54:00,2020-10-06,54,16,DC_2,English,Supplier_C,Australia,AU,85.07,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000567,2020-10-06 16:55:00,2020-10-06,55,16,DC_1,English,Supplier_A,Norway,NO,256.23,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000568,2020-10-06 17:03:00,2020-10-06,3,17,DC_3,English,Supplier_A,Italy,IT,94.38,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000569,2020-10-06 17:15:00,2020-10-06,15,17,DC_2,English,Supplier_A,United States,GB,587.97,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000570,2020-10-06 17:18:00,2020-10-06,18,17,DC_1,English / United Kingdom,Supplier_A,Norway,EU,39.45,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000571,2020-10-06 17:21:00,2020-10-06,21,17,DC_3,English,Supplier_A,Germany,NL,161.85,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000572,2020-10-06 17:33:00,2020-10-06,33,17,DC_2,German,Supplier_A,United States,DE,"1,014.00",Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000573,2020-10-06 17:35:00,2020-10-06,35,17,DC_1,English,Supplier_A,United States,US,160.98,Mobile Safari,iOS,Tablet,Website,2,,,,,,,,,,,
100000574,2020-10-06 17:50:00,2020-10-06,50,17,DC_1,English,Supplier_A,Spain,GB,84.9,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000575,2020-10-06 18:03:00,2020-10-06,3,18,DC_2,English,Supplier_A,Switzerland,NG,816.03,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000576,2020-10-06 18:19:00,2020-10-06,19,18,DC_1,Danish,Supplier_A,Denmark,DK,399.74,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000577,2020-10-06 18:24:00,2020-10-06,24,18,DC_3,English,Supplier_A,Switzerland,NG,769.79,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000578,2020-10-06 18:38:00,2020-10-06,38,18,DC_2,English / United Kingdom,Supplier_A,Thailand,GB,194.92,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000579,2020-10-06 18:47:00,2020-10-06,47,18,DC_1,English,Supplier_A,Indonesia,CH,195.92,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000580,2020-10-06 18:57:00,2020-10-06,57,18,DC_3,German,Supplier_A,Germany,DE,118.99,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000581,2020-10-06 19:17:00,2020-10-06,17,19,DC_2,English,Supplier_A,United Kingdom,IT,168.14,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000582,2020-10-06 19:22:00,2020-10-06,22,19,DC_1,T. Chinese / Taiwan,Supplier_C,Taiwan,TW,131.31,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000583,2020-10-06 19:23:00,2020-10-06,23,19,DC_1,English,Supplier_A,United States,US,118,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000584,2020-10-06 19:45:00,2020-10-06,45,19,DC_2,English,Supplier_A,Czech Republic,IE,42.15,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000585,2020-10-06 19:47:00,2020-10-06,47,19,DC_1,English,Supplier_A,United Kingdom,NL,231.34,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000586,2020-10-06 19:48:00,2020-10-06,48,19,DC_3,English,Supplier_A,Ireland,GB,213.43,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000587,2020-10-06 19:53:00,2020-10-06,53,19,DC_2,Portugese,Supplier_A,Portugal,ES,58.34,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000588,2020-10-06 20:03:00,2020-10-06,3,20,DC_1,Finnish,Supplier_A,Finland,FI,160.97,Other,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000589,2020-10-06 20:09:00,2020-10-06,9,20,DC_3,Turkish,Supplier_A,Turkey,TR,62.93,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000590,2020-10-06 20:18:00,2020-10-06,18,20,DC_2,English,Supplier_C,Thailand,ES,237.54,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000591,2020-10-06 20:37:00,2020-10-06,37,20,DC_1,Finnish,Supplier_A,Finland,FI,104.7,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000592,2020-10-06 22:32:00,2020-10-06,32,22,DC_1,German,Supplier_A,Germany,DE,162.5,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000593,2020-10-06 22:34:00,2020-10-06,34,22,DC_2,Arabic,Supplier_C,Italy,AE,475.95,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000594,2020-10-06 22:58:00,2020-10-06,58,22,DC_1,Swedish,Supplier_A,Spain,ES,97.98,Chrome,Windows,Desktop,Website,2,,,,,,,,,,,
100000595,2020-10-06 23:06:00,2020-10-06,6,23,DC_3,German,Supplier_A,Russia,DE,42.47,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000596,2020-10-06 23:08:00,2020-10-06,8,23,DC_2,English,Supplier_A,Spain,ES,312.05,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000597,2020-10-06 23:20:00,2020-10-06,20,23,DC_1,English,Supplier_A,Thailand,FR,279.8,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000598,2020-10-06 23:38:00,2020-10-06,38,23,DC_3,Spanish,Supplier_A,Greece,ES,105.68,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000599,2020-10-06 23:41:00,2020-10-06,41,23,DC_2,English,Supplier_A,Belgium,OM,149.43,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000600,2020-10-06 23:46:00,2020-10-06,46,23,DC_1,Arabic,Supplier_C,Italy,AE,276.12,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000601,2020-10-07 00:03:00,2020-10-07,3,0,DC_1,S.Chinese / Mainland,Supplier_A,Germany,CZ,78.19,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000602,2020-10-07 00:09:00,2020-10-07,9,0,DC_2,S.Chinese / Mainland,Supplier_A,Switzerland,CH,198.77,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000603,2020-10-07 00:28:00,2020-10-07,28,0,DC_1,Russian,Supplier_A,Ukraine,RU,21.8,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000604,2020-10-07 00:51:00,2020-10-07,51,0,DC_3,Russian,Supplier_A,Japan,RU,197.41,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000605,2020-10-07 01:11:00,2020-10-07,11,1,DC_2,English,Supplier_A,United Kingdom,GB,507.44,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000606,2020-10-07 01:16:00,2020-10-07,16,1,DC_1,English,Supplier_A,Dominican Republic,LI,506.7,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000607,2020-10-07 01:21:00,2020-10-07,21,1,DC_3,English / United Kingdom,Supplier_A,Philippines,GB,453.92,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000608,2020-10-07 01:24:00,2020-10-07,24,1,DC_2,English,Supplier_A,Sweden,SE,65.43,Chrome,Linux,Desktop,Website,1,,,,,,,,,,,
100000609,2020-10-07 01:24:00,2020-10-07,24,1,DC_1,Polish,Supplier_A,Czech Republic,PL,109.11,Firefox,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000610,2020-10-07 01:29:00,2020-10-07,29,1,DC_1,English,Supplier_A,Kosovo,SA,301.02,Chrome Mobile,Android,Desktop,Website,2,,,,,,,,,,,
100000611,2020-10-07 01:38:00,2020-10-07,38,1,DC_2,German,Supplier_A,Panama,DE,138.1,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000612,2020-10-07 01:46:00,2020-10-07,46,1,DC_1,English / United Kingdom,Supplier_A,Spain,ES,584.03,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000613,2020-10-07 01:48:00,2020-10-07,48,1,DC_3,Italian,Supplier_A,Croatia,IT,154.18,Mobile Application,iOS,Tablet,Mobile application,2,,,,,,,,,,,
100000614,2020-10-07 02:08:00,2020-10-07,8,2,DC_2,English / United Kingdom,Supplier_A,United Kingdom,GB,215.25,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000615,2020-10-07 02:11:00,2020-10-07,11,2,DC_1,English,Supplier_C,Germany,AT,321.98,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000616,2020-10-07 02:12:00,2020-10-07,12,2,DC_3,English,Supplier_A,Germany,DE,221.37,Mobile Application,Android,Unspecified,Mobile application,1,,,,,,,,,,,
100000617,2020-10-07 02:18:00,2020-10-07,18,2,DC_2,German,Supplier_A,Germany,CH,45.42,Mobile Application,Android,Unspecified,Mobile application,1,,,,,,,,,,,
100000618,2020-10-07 02:25:00,2020-10-07,25,2,DC_1,Greek,Supplier_A,Greece,GR,147.41,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000619,2020-10-07 02:49:00,2020-10-07,49,2,DC_1,English,Supplier_A,United States,EG,286,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000620,2020-10-07 02:55:00,2020-10-07,55,2,DC_2,English,Supplier_A,United Arab Emirates,GB,906.04,Chrome Mobile,Android,Unspecified,Website,1,,,,,,,,,,,
100000621,2020-10-07 03:03:00,2020-10-07,3,3,DC_1,French,Supplier_A,France,BE,287.06,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000622,2020-10-07 03:13:00,2020-10-07,13,3,DC_3,English,Supplier_A,United States,KE,2085,Mobile Safari,iOS,Mobile,Website,2,,,,,,,,,,,
100000623,2020-10-07 03:27:00,2020-10-07,27,3,DC_2,English,Supplier_C,United Arab Emirates,BH,155.62,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100000624,2020-10-07 03:30:00,2020-10-07,30,3,DC_1,English,Supplier_A,Spain,NL,87.71,Chrome,Android,Unspecified,Website,1,,,,,,,,,,,
100000625,2020-10-07 03:34:00,2020-10-07,34,3,DC_3,English / United Kingdom,Supplier_A,United Kingdom,GB,413.53,IE,Windows 7,Desktop,Website,3,,,,,,,,,,,
100000626,2020-10-07 03:37:00,2020-10-07,37,3,DC_2,English / Ireland,Supplier_A,United Kingdom,IE,272.4,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000627,2020-10-07 03:46:00,2020-10-07,46,3,DC_1,Italian,Supplier_A,Italy,IT,770.96,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000628,2020-10-07 03:49:00,2020-10-07,49,3,DC_1,Italian,Supplier_A,Italy,IT,103.11,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000629,2020-10-07 03:52:00,2020-10-07,52,3,DC_2,Spanish,Supplier_A,France,ES,61.19,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000630,2020-10-07 04:03:00,2020-10-07,3,4,DC_1,English / United Kingdom,Supplier_A,Ireland,IE,139.02,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000631,2020-10-07 04:28:00,2020-10-07,28,4,DC_3,Japanese,Supplier_A,Czech Republic,DE,13.26,Mobile Application,Android,Unspecified,Mobile application,1,,,,,,,,,,,
100000632,2020-10-07 04:31:00,2020-10-07,31,4,DC_2,English,Supplier_A,Italy,GB,121.63,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000633,2020-10-07 04:37:00,2020-10-07,37,4,DC_1,English,Supplier_A,United Arab Emirates,SA,1025.13,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000634,2020-10-07 04:41:00,2020-10-07,41,4,DC_3,English,Supplier_A,United Kingdom,0,139.46,Mobile Application,,Unspecified,Mobile application,1,,,,,,,,,,,
100000635,2020-10-07 04:42:00,2020-10-07,42,4,DC_2,Russian,Supplier_A,United Arab Emirates,RU,601.26,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000636,2020-10-07 04:47:00,2020-10-07,47,4,DC_1,S.Chinese / Mainland,Supplier_A,Italy,IT,476.03,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000637,2020-10-07 04:52:00,2020-10-07,52,4,DC_1,Spanish,Supplier_A,Spain,ES,909,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000638,2020-10-07 05:14:00,2020-10-07,14,5,DC_2,English,Supplier_C,United Kingdom,GB,95.4,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000639,2020-10-07 06:01:00,2020-10-07,1,6,DC_1,Russian,Supplier_A,Thailand,RU,50.37,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000640,2020-10-07 06:15:00,2020-10-07,15,6,DC_3,English,Supplier_C,United Kingdom,GB,179.23,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
